date,full_optimized,equal_weight,train_optimized_frozen
2022-05-12,1.5306538045813718,1.6225412549471698,1.45718935262643
2022-05-13,1.5367909980216161,1.639871609239649,1.4625190569445954
2022-05-16,1.535023392474238,1.6407993445033184,1.4620799794997241
2022-05-17,1.5446481565609,1.6485974887967414,1.468364366482311
2022-05-18,1.5386637057781458,1.6413846144700348,1.4606850803707532
2022-05-19,1.5412610001140514,1.6470511019083443,1.4619410772691623
2022-05-20,1.5564663828533554,1.66377283195471,1.4765299920079895
2022-05-23,1.5621411786901447,1.6662399692045733,1.4822024964928762
2022-05-24,1.5499960827125057,1.6367361660888133,1.4764531430168553
2022-05-25,1.5582859336090173,1.6503400467910367,1.4854171755542445
2022-05-26,1.5681296640550646,1.6637901036247282,1.4960751226020275
2022-05-27,1.5712778061781145,1.6672952635379685,1.500338637398734
2022-05-30,1.5688845740948076,1.6676112993472996,1.4949167819930351
2022-05-31,1.5706171036859624,1.6722946577495652,1.4933021510815783
2022-06-01,1.572987624070227,1.6769793133082465,1.494176723013514
2022-06-02,1.5758054594592363,1.6782409932664528,1.4929857166335587
2022-06-06,1.5890796898234514,1.6970369641310934,1.4984045006907531
2022-06-07,1.586180814096192,1.6961506543566391,1.495900474547565
2022-06-08,1.5988999657355343,1.7091527694866644,1.5092163394822586
2022-06-09,1.5949666378262661,1.7019470748447536,1.5102358417151718
2022-06-10,1.6030407637603512,1.714540648724267,1.5139828089256917
2022-06-13,1.6062719574988973,1.7098322336434137,1.51777330183796
2022-06-14,1.604064276978443,1.714618278505181,1.5144402598331577
2022-06-15,1.600653151724764,1.7165182268309975,1.5093840232862656
2022-06-16,1.5940093425791346,1.7074422389157982,1.5016825408537535
2022-06-17,1.6009969387605583,1.7152873463180915,1.5050289050935743
2022-06-20,1.5937999894307953,1.7128126790383456,1.4938544033097332
2022-06-21,1.5933132253501991,1.7124745545634774,1.4947812894740264
2022-06-22,1.587048202881786,1.6980447580510591,1.488949189832408
2022-06-23,1.6003085647994184,1.7180686066776576,1.4972363825152817
2022-06-24,1.6010437464835374,1.7224171620459212,1.4935109178603558
2022-06-27,1.6124052267757956,1.7372878888428207,1.5043957002847521
2022-06-28,1.6189761568792145,1.7465572014382147,1.5093836825339222
2022-06-29,1.6067122490668386,1.7338583994075023,1.5023883787245988
2022-06-30,1.6098265297127918,1.7411225944750732,1.5024745988144128
2022-07-01,1.6082196344656163,1.7394852733483268,1.500965349831294
2022-07-04,1.6130413731887758,1.7471505290654565,1.502172687843969
2022-07-05,1.6179056581791238,1.751580447505196,1.5069737361697626
2022-07-06,1.5972533070108812,1.7227587707530723,1.4849133894484323
2022-07-07,1.599497253705828,1.7260293246997707,1.4841862408729793
2022-07-08,1.5932839922620032,1.7180438584366549,1.4816072249474594
2022-07-11,1.5843589708676074,1.7055001592646513,1.474959725116767
2022-07-12,1.5822765898480577,1.7025356211242118,1.476796942041723
2022-07-13,1.581800542391552,1.7023838482750469,1.4741929660057669
2022-07-14,1.583377029022064,1.7009739792558753,1.4715320617285808
2022-07-15,1.5723547473549582,1.6791962347321037,1.4621311044740695
2022-07-18,1.585614805024886,1.702349055060084,1.4750557663906174
2022-07-19,1.5829485088491997,1.7010896888964455,1.4741515565918153
2022-07-20,1.5845321629771247,1.705388568546392,1.4743613232712633
2022-07-21,1.5747588857741106,1.6899056803510262,1.4637206444631674
2022-07-22,1.5788246566269626,1.6909617295174513,1.469897307690493
2022-07-25,1.577076831410614,1.68734685238542,1.470737541736602
2022-07-26,1.5844982860464647,1.7006696473951934,1.476960542017471
2022-07-27,1.5842475592914838,1.7000376782037774,1.4760468644708105
2022-07-28,1.5899729230647202,1.7057917671477063,1.4836957545707516
2022-07-29,1.5922108827519184,1.700117308056128,1.4884855443097829
2022-08-01,1.5993746535220696,1.7077163884357371,1.4924433094734975
2022-08-02,1.5888857887293855,1.6813815429788808,1.4852195676476578
2022-08-03,1.5798841683917266,1.6667679451914943,1.4779421564438853
2022-08-04,1.5820639049696148,1.6737921604340993,1.4790242006083854
2022-08-05,1.5879582758795288,1.6854151458737079,1.4826651267904298
2022-08-08,1.5927209517498286,1.6937871377060123,1.486879143902436
2022-08-09,1.5995934055496015,1.7022416247861099,1.4929986619051296
2022-08-10,1.5980200894787315,1.6977505626237033,1.4932331143357511
2022-08-11,1.6027644170233195,1.7130032978914758,1.4944104939051162
2022-08-12,1.606162783513628,1.7168716052470516,1.5011324699653676
2022-08-15,1.6134067456321357,1.723233331211736,1.5064289745364832
2022-08-16,1.6168178800508608,1.7272435075401202,1.5086608682912803
2022-08-17,1.6158917425907824,1.7292534288131787,1.5064479590128943
2022-08-18,1.6115176870896257,1.7218726487076255,1.5001646992187239
2022-08-19,1.6116956952966506,1.7214963202286488,1.5036481436668867
2022-08-22,1.6178718514487958,1.733494430656415,1.5079740010085783
2022-08-23,1.6225941045119723,1.737706235543042,1.5125582488128861
2022-08-24,1.612392993834694,1.7166576389547958,1.5084512407721877
2022-08-25,1.6208620932695599,1.7323605917603218,1.5188118200372585
2022-08-26,1.6121624958643996,1.7215639805938359,1.5123600422296348
2022-08-29,1.6137217145415954,1.7248107411184728,1.5136316132453507
2022-08-30,1.6083752201191417,1.7197028931859755,1.5080427048455156
2022-08-31,1.5959622421260657,1.7025341734851507,1.498396670730661
2022-09-01,1.5954748651172217,1.7038927678121083,1.4999947871311392
2022-09-02,1.5939671637041215,1.7016669716564878,1.4984190531295585
2022-09-05,1.6093521474691739,1.722322701807443,1.5141093959323404
2022-09-06,1.6197737350933739,1.7381392523878165,1.52327157548731
2022-09-07,1.6200936779259438,1.7394978750425858,1.5202095612290083
2022-09-08,1.6188834852655825,1.7363141540291238,1.5215608663124396
2022-09-09,1.6229838527694633,1.74724944174862,1.5252501667780138
2022-09-13,1.6190418384191365,1.74179113385616,1.5208239772983485
2022-09-14,1.608297435179136,1.7271727177258445,1.5121351096894393
2022-09-15,1.5958562946659471,1.7096679238838277,1.5072319508488148
2022-09-16,1.5736375514627954,1.674671016055579,1.486279370077741
2022-09-19,1.5735164925378624,1.6722393436399043,1.4879842796604599
2022-09-20,1.5797917492293858,1.676985997361995,1.4927487892400615
2022-09-21,1.5814924161070183,1.6789347951226632,1.4977264028784905
2022-09-22,1.5840120526079198,1.6786524295820247,1.5001767112194373
2022-09-23,1.5775616084956867,1.667453598018169,1.4959873784320183
2022-09-26,1.5611740225550705,1.648229697919455,1.4751917329832327
2022-09-27,1.567635249615997,1.6623491041680474,1.4800970418125838
2022-09-28,1.5566115126269822,1.6436543316580996,1.4736974633643432
2022-09-29,1.5615895595535407,1.646367218222091,1.4779621006315087
2022-09-30,1.5587274674298206,1.6412711933420343,1.4798827544310984
2022-10-10,1.5598647641485128,1.6370329688793466,1.4858521186704605
2022-10-11,1.5612030466979498,1.6387157599925144,1.485268008120536
2022-10-12,1.5721141272604013,1.658435525291094,1.4916277076316098
2022-10-13,1.5666332441080741,1.6508833357552113,1.485458062087305
2022-10-14,1.5754656936850222,1.66770125102965,1.4909155274097234
2022-10-17,1.5737733110461705,1.6665299960540616,1.48901698504314
